id,title,tempo,zero_crossing_rating,pitch,loudness,length
745,나쁜놈 (Feat. 소야),87.59269068,27118,819.0103526,4992192,819.0103526
746,패밀리 (Feat. 손담비),172.265625,41016,549.1022427,4824600,549.1022427
747,Marry Me,139.6748311,8032,394.2906094,5766912,394.2906094
748,화 (Feat. 진실 Of Mad Soul Child),120.1853198,31028,634.750781,4655232,634.750781
749,거짓말 (Feat. 이해리 Of 다비치),109.9567819,37660,507.6362784,5613432,507.6362784
750,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),92.28515625,22581,543.2252898,4760952,543.2252898
751,견딜만해 (Feat. 효린 Of 씨스타),151.9990809,34802,590.0416459,4969728,590.0416459
752,다시 너를,72.78829225,13384,519.8568441,5197560,519.8568441
753,비행소년 (Going Home),107.6660156,22926,578.967673,5268984,578.967673
754,발자국,129.1992188,42733,558.0372614,5575128,558.0372614
755,흩어져,129.1992188,36063,495.2850176,4942104,495.2850176
756,미행,135.9991776,17747,408.7596867,5619456,408.7596867
757,선물,161.4990234,18073,534.7412165,5746488,534.7412165
758,동화,198.7680288,31851,469.8727963,5006328,469.8727963
759,짙어져,52.20170455,12099,476.1387034,6129528,476.1387034
760,You,107.6660156,18317,466.9104279,5997624,466.9104279
761,BAAM,126.0480183,30156,765.412551,4596792,765.412551
762,뿜뿜,126.0480183,42864,683.3697142,4606008,683.3697142
763,어마어마해 (EDM Ver.),132.5120192,37004,799.1604783,4406136,799.1604783
764,신속히 (RUSH),139.6748311,35933,651.2539654,4906944,651.2539654
765,아름다워 (Beautiful),77.13386194,38325,683.8640646,4498296,683.8640646
766,무단침입 (Trespass),99.38401442,23355,730.1749166,4520448,730.1749166
767,It's Up To You,151.9990809,11711,439.2294696,5919690,439.2294696
768,Right Back (Feat. Tabber),135.9991776,12336,438.4261586,4551414,438.4261586
769,눈동자,107.6660156,23949,522.4226522,4980996,522.4226522
770,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",139.6748311,8526,571.9142108,5206152,571.9142108
771,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),139.6748311,18007,539.0157034,7390968,539.0157034
772,Good-bye Baby,139.6748311,14173,620.6809256,4994496,620.6809256
773,Bad Girl Good Girl,135.9991776,6963,610.0856713,4805016,610.0856713
774,다른 남자 말고 너,109.9567819,22696,745.0605912,4366656,745.0605912
775,Hush,126.0480183,34277,668.5032637,4118976,668.5032637
776,남자 없이 잘 살아,103.359375,22065,692.5276167,4650048,692.5276167
777,Breathe,112.3471467,30581,543.7386862,4692696,543.7386862
778,Touch,117.4538352,28779,590.7204286,5238720,590.7204286
779,Drive,107.6660156,20491,622.7338691,4445592,622.7338691
780,한량 (Feat. 비비 (BIBI)) (Prod. 딘딘),139.6748311,36503,710.3525331,4473210,710.3525331
781,후유증,75.99954044,35528,619.6301131,5516088,619.6301131
782,Is Who,101.3327206,22295,797.099281,4721784,797.099281
783,멋진 꿈,99.38401442,32034,637.5470799,5917560,637.5470799
784,사진을 보다가,172.265625,24569,429.1041392,6068184,429.1041392
785,그 남자 그 여자 (Feat. 장혜진),132.5120192,34321,670.6009523,6016344,670.6009523
786,새로고침 (Feat. 강민경 of 다비치),123.046875,20345,479.5728391,4702200,479.5728391
787,보통연애 (Feat. 박보람),147.65625,24167,483.1557277,5135040,483.1557277
788,미안해요,126.0480183,16365,486.7603998,4671936,486.7603998
789,애쓰지 마요,123.046875,30961,508.4288491,5050680,508.4288491
790,예뻐졌다 (Feat. 지코 Of Block B),87.59269068,25226,727.0503597,4618944,727.0503597
791,혜화동 (혹은 쌍문동),97.50884434,39215,533.3557333,5821632,533.3557333
792,Don`t Cry,129.1992188,43180,949.3525023,4208832,949.3525023
793,4시 44분 (feat. 휘인 of 마마무),84.72079918,19996,724.196799,4930296,724.196799
794,봄 (feat. 산다라박),79.50721154,25727,800.1408008,5352504,800.1408008
795,YOU AND I,161.4990234,26027,860.0110735,5144576,860.0110735
796,도레미파솔 (Feat. 창모),109.9567819,13083,469.9576383,4064256,469.9576383
797,all of my life,135.9991776,9054,416.0460999,5496504,416.0460999
798,노력,44.55145474,9413,434.6850834,5806968,434.6850834
799,기다리지 말아요,191.40625,7718,321.1757157,5586936,321.1757157
800,All The Way Up (K),109.9567819,23458,531.0635675,4918200,531.0635675
801,"All I Wanna Do (K) (Feat. Hoody, Loco)",95.703125,12002,513.4205118,4779960,513.4205118
802,SOLO (Feat. Hoody),101.3327206,29544,564.3487167,4839864,564.3487167
803,DRIVE (Feat. 그레이 (GRAY)),75.99954044,41249,703.5221385,4682040,703.5221385
804,GANADARA (Feat. 아이유),89.10290948,12639,510.8206204,4493438,510.8206204
805,EL TORNADO,117.4538352,38649,663.6526791,3362424,663.6526791
806,몽중인,139.6748311,27239,611.0236119,6272640,611.0236119
807,하비샴의 왈츠 (Miss Havishams Waltz),74.89809783,21856,565.0091359,6292188,565.0091359
808,미안해,166.7086694,33524,523.583012,4890240,523.583012
809,손해,178.205819,25281,536.0245911,4908672,536.0245911
810,꿈에,147.65625,26132,722.63739,7432320,722.63739
811,Mermaid (인어공주) (R&B Ver.),77.13386194,18547,716.4263686,6061248,716.4263686
812,April Fools (0401),97.50884434,14238,625.1588508,4373016,625.1588508
813,미스터리 (Feat. San E),132.5120192,22964,446.3687469,4470912,446.3687469
814,어머님이 누구니 (Feat. Jessi Of Lucky J),114.84375,6822,645.402379,4875840,645.402379
815,"FEVER (Feat. 수퍼비, 비비 (BIBI))",95.703125,33300,767.1790629,3835320,767.1790629
816,When We Disco (Duet with 선미),129.1992188,19515,647.1549958,4947576,647.1549958
817,INTRO (Feat. 박재범),63.02400915,17613,615.188366,4708381,615.188366
818,사랑한 후에,287.109375,11384,379.4242716,5077440,379.4242716
819,친구라는 건 (with 김범수),206.71875,30579,579.9325726,5743896,579.9325726
820,추억은 사랑을 닮아,143.5546875,8317,331.275339,7270848,331.275339
821,좋은 사람,139.6748311,19835,327.4869769,5174232,327.4869769
822,바보,126.0480183,7635,445.3212743,6204120,445.3212743
823,눈의 꽃,120.1853198,19079,344.3713596,7492632,344.3713596
824,야생화,139.6748311,9372,406.9984649,6882048,406.9984649
825,Dynamite,109.9567819,36959,757.1441054,4390872,757.1441054
826,Euphoria,206.71875,16629,514.4101675,5041176,514.4101675
827,DNA,129.1992188,20318,653.2477104,4919928,653.2477104
828,고민보다 GO,90.66611842,13554,675.0546344,5198712,675.0546344
829,FAKE LOVE,151.9990809,66715,635.8069733,5343288,635.8069733
830,작은 것들을 위한 시 (Boy With Luv) feat. Halsey,120.1853198,12001,606.3096564,5066808,606.3096564
831,피 땀 눈물,132.5120192,51947,904.1260953,4786296,904.1260953
832,봄날,53.27802835,5852,734.4645103,6043704,734.4645103
833,Not Today,147.65625,58086,985.0573468,5112312,985.0573468
834,I NEED U,78.30255682,39317,893.4751327,4652352,893.4751327
835,쩔어,156.6051136,59947,984.7241378,5293440,984.7241378
836,RUN,271.9983553,28768,907.3949487,5220864,907.3949487
837,눈물샤워 (Feat. 에일리),112.3471467,22187,499.3929854,5158656,499.3929854
838,닥쳐줘요 (Feat. 솔지 Of EXID),123.046875,17000,622.387077,4555584,622.387077
839,소년점프 (Feat. 화사 Of 마마무),105.46875,41675,899.7524996,4136256,899.7524996
840,느린노래,78.30255682,13591,648.208002,4561920,648.208002
841,머물러요,72.78829225,23549,557.4398955,5713344,557.4398955
842,이럴거면 그러지말지 (Feat. 영현),178.205819,19632,597.4290696,4691520,597.4290696
843,스며들기 좋은 오늘,129.1992188,15559,389.4892009,4628472,389.4892009
844,Bye bye my blue,89.10290948,13151,447.1164386,4485048,447.1164386
845,Zero,74.89809783,16390,447.8338618,4598520,447.8338618
846,Popo (How deep is our love?),86.1328125,12127,388.6217616,5980344,388.6217616
847,Square (2017),99.38401442,25681,654.6002105,5771832,654.6002105
848,310,92.28515625,9215,385.7572838,5256888,385.7572838
849,Blue,90.66611842,19271,436.5844774,4973760,436.5844774
850,우주를 건너,123.046875,10245,494.2189573,5450688,494.2189573
851,As I am,83.35433468,18999,355.4384204,5152896,355.4384204
852,혼자 두지 마,126.0480183,22019,526.8731513,4579200,526.8731513
853,잠들고 싶어 (zZ),83.35433468,18901,484.7540008,4799808,484.7540008
854,That`s Why,114.84375,9133,389.3635561,4972608,389.3635561
855,Love you on Christmas,66.25600962,20799,422.1594381,4656120,422.1594381
856,November song,123.046875,22938,506.3405814,4298424,506.3405814
857,야간비행,117.4538352,13124,518.7912545,5398008,518.7912545
858,그건 아마 우리의 잘못은 아닐 거야,93.96306818,14208,377.5847973,5137656,377.5847973
859,Dear my blue,114.84375,25210,464.911164,3051384,464.911164
860,내가 날 모르는 것처럼 (Feat. 카더가든),156.6051136,66140,533.1412741,5195256,533.1412741
861,지켜줄게,117.4538352,10309,321.8669293,4955064,321.8669293
862,내가 날 모르는 것처럼 (2019 ver.),101.3327206,6134,296.7645206,4393464,296.7645206
863,"다시 난, 여기",65.41732595,17760,490.2331386,5177976,490.2331386
864,아주 오래된 기억,135.9991776,11802,384.8379101,4928568,384.8379101
865,어느 새(디깅클럽서울 Ver.),184.5703125,16074,415.2564825,5574840,415.2564825
866,Hate you,79.50721154,19182,415.8609881,4833948,415.8609881
867,415,120.1853198,24343,360.2768572,5827962,360.2768572
868,너머 (The Other Side),139.6748311,13845,357.0026225,4661495,357.0026225
869,목소리 (Feat. 개리 Of 리쌍) ,117.4538352,35275,601.9045793,5581440,601.9045793
870,총맞은것처럼,92.28515625,24390,688.2016588,5275008,688.2016588
871,사랑안해,135.9991776,14566,569.5760285,5579736,569.5760285
872,잊지말아요,68.90625,23906,556.8213957,5413848,556.8213957
873,UN Village,117.4538352,41344,460.5608442,5192952,460.5608442
874,여수 밤바다,67.99958882,22476,483.7633428,6173568,483.7633428
875,정류장,105.46875,13353,445.1931515,4556736,445.1931515
876,나에게로 떠나는 여행,87.59269068,3488,704.5613651,4587840,704.5613651
877,"너의 뒤에서 (Feat. 수란 (SURAN), 로꼬)",92.28515625,18584,623.342438,4982712,623.342438
878,Stand Up (Feat. 마마무),143.5546875,14951,718.2887803,5235264,718.2887803
879,열애중,132.5120192,17184,608.4415978,5969400,608.4415978
880,안갯길 (Prod. By 진영(B1A4)),67.99958882,13108,530.0307873,5252280,530.0307873
881,오늘은 가지마,120.1853198,33447,660.6630427,5306112,660.6630427
882,"사라질것들 (Feat. 이소라, Beenzino)",109.9567819,4395,354.2073696,5436864,354.2073696
883,Better,92.28515625,31240,607.9977442,4402062,607.9977442
884,Feedback (Feat. 넉살),112.3471467,42096,842.6197414,4399800,842.6197414
885,Kiss My Lips,101.3327206,9465,490.3708461,4985280,490.3708461
886,No Matter What,123.046875,31308,635.737658,4100856,635.737658
887,"ONE SHOT, TWO SHOT",161.4990234,20150,614.2933656,4649784,614.2933656
888,Who Are You (Feat. 개코),135.9991776,31035,655.8425458,4933440,655.8425458
889,Smash,117.4538352,33428,715.7307924,3384576,715.7307924
890,Double Jack (Feat. 에디킴),132.5120192,26211,549.9348784,5001984,549.9348784
891,Home,87.59269068,7024,473.8520377,4775040,473.8520377
892,Green Light,117.4538352,28806,588.4008417,5298048,588.4008417
893,LOOKIN` (Feat. The Quiett),151.9990809,36718,697.358448,3708288,697.358448
894,My Name,147.65625,23610,598.1823886,4234776,598.1823886
895,No.1,82.03125,60266,677.7872406,4261272,677.7872406
896,Only One,178.205819,17289,614.2441077,4788864,614.2441077
897,그런 너 (Disturbance),99.38401442,30647,547.1496682,4347648,547.1496682
898,Spark,109.9567819,24403,745.1925883,4284888,745.1925883
899,아틀란티스 소녀 (Atlantis Princess),109.9567819,40948,612.1228898,4936896,612.1228898
900,나무 (Tree),101.3327206,22021,572.7284793,5889600,572.7284793
901,네모난 바퀴 (Hope),156.6051136,24630,607.512468,6068736,607.512468
902,Milky Way,139.6748311,59767,614.6155966,4377024,614.6155966
903,Game,126.0480183,23214,929.6315448,4317144,929.6315448
904,#첫사랑,132.5120192,12271,525.146312,4575480,525.146312
905,Dejavu,82.03125,29697,599.4426962,3994296,599.4426962
906,Love Letter,109.9567819,41137,659.3650332,4193016,659.3650332
907,Love story,114.84375,20002,590.9987592,4351200,590.9987592
908,My Trouble,132.5120192,11251,470.2644359,4354296,470.2644359
909,New York,86.1328125,18164,510.9321429,5716536,510.9321429
910,나들이 갈까,103.359375,11257,482.412064,4072056,482.412064
911,나비와 고양이 (Feat. 백현),90.66611842,22094,449.3290041,4144056,449.3290041
912,나비효과,44.9388587,13698,606.5132563,4550013,606.5132563
913,남이 될 수 있을까,103.359375,9477,425.5619009,4291512,425.5619009
914,드림,123.046875,26219,608.352702,5849592,608.352702
915,바람사람,109.9567819,7923,526.1148463,4780536,526.1148463
916,빈칸을 채워주시오,99.38401442,26917,634.8292639,4054200,634.8292639
917,빨간 립스틱,120.1853198,19842,580.3325568,4274232,580.3325568
918,썸 탈꺼야,103.359375,23666,700.305143,3999480,700.305143
919,아틀란티스 소녀 (Atlantis Princess),114.84375,30610,706.7740925,4659000,706.7740925
920,우주를 줄게,166.7086694,21753,527.943712,4715448,527.943712
921,워커홀릭,107.6660156,24611,695.0493501,4213176,695.0493501
922,좋다고 말해,80.74951172,11916,541.5935837,4449336,541.5935837
923,처음부터 너와 나,117.4538352,25524,534.9694158,4501176,534.9694158
924,6 o`clock,87.59269068,25339,617.8356521,3651000,617.8356521
925,25,90.66611842,11147,636.4316034,4323192,636.4316034
926,Blue,117.4538352,32008,577.7984683,4106040,577.7984683
927,Dancing Cartoon,109.9567819,27896,693.4774275,4300728,693.4774275
928,"나만, 봄",97.50884434,15795,672.5533791,4785720,672.5533791
929,너는 내 세상이었어,132.5120192,11976,532.5456602,6034644,532.5456602
930,싸운날,156.6051136,21074,673.6140228,4171704,673.6140228
931,여행,129.1992188,10353,651.2893604,4872696,651.2893604
932,품,105.46875,34573,607.4841449,4103736,607.4841449
933,XX,92.28515625,14662,593.7236322,4294968,593.7236322
934,You(=I),69.83741554,11483,520.7419587,3736824,520.7419587
935,고쳐주세요,90.66611842,29056,589.2572238,4104888,589.2572238
936,별 보러 갈래?,97.50884434,16205,608.4132609,4421688,608.4132609
937,아름다운 건,109.9567819,14313,463.0574027,3422160,463.0574027
938,야경,198.7680288,15387,493.4613935,4606008,493.4613935
939,In the mirror,143.5546875,8490,649.101742,4051032,649.101742
940,Seattle Alone,135.9991776,9077,686.7777957,4720056,686.7777957
941,Taste,109.9567819,21339,485.0823838,4093368,485.0823838
942,상상,99.38401442,28014,539.373724,3862392,539.373724
943,심술,151.9990809,23646,576.0721604,3494328,576.0721604
944,"안녕, 곰인형",178.205819,24319,620.4234503,4462584,620.4234503
945,카운슬링,103.359375,48155,491.75365,4519608,491.75365
946,Clip,129.1992188,7252,460.005878,5170488,460.005878
947,Mermaid,64.59960938,13076,562.0291261,6537336,562.0291261
948,나만 안되는 연애,33.99979441,8299,509.7223968,4839864,509.7223968
949,나의 사춘기에게,114.84375,25193,576.4607091,4910136,576.4607091
950,낮 (Day off),92.28515625,30194,606.1035158,4248888,606.1035158
951,민들레,79.50721154,18869,487.6068591,5359992,487.6068591
952,별,206.71875,12561,438.0663029,4586106,438.0663029
953,Lonely,178.205819,9345,444.9304032,4792632,444.9304032
954,XX (Acoustic Ver.),114.84375,16697,528.6842344,2100984,528.6842344
955,초콜릿,103.359375,13833,549.9957476,4195896,549.9957476
956,프리지아,92.28515625,12770,514.7635767,4102584,514.7635767
957,X Song,156.6051136,21171,501.2546328,5003448,501.2546328
958,사랑에 빠졌을 때,95.703125,8246,659.06634,5082936,659.06634
959,Seoul,129.1992188,14381,564.5722034,4514958,564.5722034
960,2019년 겨울 첫눈으로 만든 그댈 2020년 눈으로 다시 만들 순 없겠지만,97.50884434,19931,443.441558,5945208,443.441558
961,Kill Bill,129.1992188,36871,836.3025861,4555008,836.3025861
962,한 여름 밤의 꿈,60.09265988,36758,621.3844467,5360256,621.3844467
963,어쩌다,129.1992188,39728,802.8753425,4487064,802.8753425
964,My Style (Hidden Track),132.5120192,16201,447.338098,5249112,447.338098
965,내가 날 버린 이유,63.02400915,16530,482.7079674,6615096,482.7079674
966,Sixth Sense,129.1992188,27696,830.198871,5024448,830.198871
967,Glam Girl,126.0480183,22326,683.5144769,4197336,683.5144769
968,Abracadabra,84.72079918,14556,978.5253592,4017624,978.5253592
969,Candy Man,101.3327206,25142,692.7243938,4514136,692.7243938
970,Sign,67.11647727,32716,615.8761588,4479576,615.8761588
971,잠에 취해,105.46875,22099,608.4384674,5027928,608.4384674
972,다가와서,147.65625,37177,672.2112097,5610264,672.2112097
973,클렌징크림,166.7086694,34278,609.6605854,4708224,609.6605854
974,롤린 (Rollin`),166.7086694,48470,791.8033056,4359480,791.8033056
975,운전만해 (We Ride),112.3471467,18286,567.5304143,4186104,567.5304143
976,치맛바람 (Chi Mat Ba Ram),84.72079918,37428,939.2959345,4791906,939.2959345
977,Pool Party (Feat. 이찬 of DKB),123.046875,11177,748.790798,4246242,748.790798
978,Toy,117.4538352,23896,583.7548633,4552440,583.7548633
979,사랑이었다 (Song By 태일),132.5120192,14646,431.6523376,5946360,431.6523376
980,HER,161.4990234,56855,750.0091358,3948480,750.0091358
981,JACKPOT,129.1992188,28454,896.2887779,4262400,896.2887779
982,Very Good,135.9991776,53715,806.8416365,4410432,806.8416365
983,YESTERDAY,143.5546875,47946,575.4595993,3724728,575.4595993
984,Downtown Baby,89.10290948,10352,439.8493661,4333560,439.8493661
985,쉬가릿,50.17445388,7554,573.4763203,4756920,573.4763203
986,신경쓰여,89.10290948,5777,421.0152248,5888184,421.0152248
987,PADO,120.1853198,17613,589.9190432,4258573,589.9190432
988,모토스피드 24시,126.0480183,17157,492.7859583,2952600,492.7859583
989,WHY Y (Feat. Tiger JK),132.5120192,21204,798.103732,4113060,798.103732
990,우리가 헤어져야 했던 이유,123.046875,12221,370.079956,4621680,370.079956
991,난,143.5546875,11211,749.1032551,3687642,749.1032551
992,비누,120.1853198,21844,423.4988827,4017336,423.4988827
993,사랑의 묘약,79.50721154,29162,529.8030129,3591210,529.8030129
994,나비,184.5703125,23213,557.038532,4265016,557.038532
995,Give More Care Less,83.35433468,14273,636.3573666,4118136,636.3573666
996,Pretty Ting (Feat. 김승민),166.7086694,11602,667.1086109,3858936,667.1086109
997,Fedexx Girl (Feat. 창모),89.10290948,93347,665.1256479,4608312,665.1256479
998,사장님 도박은 재미로 하셔야 합니다,139.6748311,31703,596.3626222,4100280,596.3626222
999,"아주, 천천히",135.9991776,14209,435.7353918,4737487,435.7353918
1000,안녕히,44.9388587,8772,432.6797445,4501752,432.6797445
1001,Umm… Life,103.359375,22128,452.3907315,2893172,452.3907315
1002,BAD SAD AND MAD,120.1853198,10731,436.4902872,3417492,436.4902872
1003,피리 (PIRI the dog),46.14257813,7435,455.8135556,3105240,455.8135556
1004,Birthday Cake,107.6660156,11886,481.1693026,3017348,481.1693026
1005,인생은 나쁜X,143.5546875,9021,522.0571578,3456152,522.0571578
1006,자국,161.4990234,23419,401.9963089,4225848,401.9963089
1007,Bad Girl,82.03125,19351,527.7227999,4248600,527.7227999
1008,Fiction,129.1992188,35520,508.5403726,5174208,508.5403726
1009,Shadow (그림자),151.9990809,38938,588.6291565,4782528,588.6291565
1010,아름다운 밤이야,126.0480183,35932,691.3642632,4819968,691.3642632
1011,Shock,135.9991776,37368,545.5191957,4974360,545.5191957
1012,숨,123.046875,19429,572.1202924,4708800,572.1202924
1013,비가 오는 날엔,120.1853198,20827,434.4432796,5013504,434.4432796
1014,배반,135.9991776,7663,552.1374336,4534296,552.1374336
1015,연,132.5120192,43644,664.0354169,6508248,664.0354169
1016,거부,126.0480183,35411,957.3224366,4156416,957.3224366
1017,Break Away,84.72079918,29491,599.1482395,5709888,599.1482395
1018,체념,135.9991776,10444,614.7164128,6597504,614.7164128
1019,하루만 더,135.9991776,22792,632.3373523,5468106,632.3373523
1020,CAFE,78.30255682,71223,576.7372987,4868352,576.7372987
1021,"GOTT (Feat. MOON, 우원재 & Jvcki Wai)",103.359375,38208,612.5780032,3724728,612.5780032
1022,맘 편히 (Comfortable),178.205819,22276,549.2717188,5562168,549.2717188
1023,NO눈치 (Feat. Crush),105.46875,10213,415.570398,4834104,415.570398
1024,MAMA DON`T WORRY,107.6660156,8926,311.7841595,5411832,311.7841595
1025,Who Are You,129.1992188,18934,528.8487875,5636472,528.8487875
1026,Sherlock.셜록 (Clue+Note),120.1853198,56685,889.4147937,5231808,889.4147937
1027,Ring Ding Dong,126.0480183,29483,719.489246,5106840,719.489246
1028,JoJo,126.0480183,49110,514.8381999,4786584,514.8381999
1029,Dream Girl,62.26468373,39014,787.9354094,3974400,787.9354094
1030,아름다워 (Beautiful),126.0480183,61499,562.0704834,4378752,562.0704834
1031,혜야 (Y Si Fuera Ella),139.6748311,55690,567.9009116,6933912,567.9009116
1032,Everybody,126.0480183,32872,671.1079274,5459904,671.1079274
1033,줄리엣 (Juliette),87.59269068,40472,650.8816733,4526808,650.8816733
1034,차라리 때려 (Hit Me),112.3471467,45649,514.2359237,5144856,514.2359237
1035,"잠꼬대 (Please, Don`t Go)",62.26468373,23826,544.6580172,5411544,544.6580172
1036,View,82.03125,20298,647.1071348,4207680,647.1071348
1037,누난 너무 예뻐 (Replay),99.38401442,26996,680.0308513,4729560,680.0308513
1038,Real,126.0480183,53958,708.5362247,4686936,708.5362247
1039,미친놈 (Feat. 제시),87.59269068,46817,643.4598944,4679160,643.4598944
1040,"사랑, 결코 시들지 않는...",95.703125,22139,738.3272712,6294528,738.3272712
1041,사슬,139.6748311,49518,812.6188168,5457024,812.6188168
1042,All For You,103.359375,12357,514.8153992,5472000,514.8153992
1043,헤어지자,95.703125,19905,503.6009108,5853312,503.6009108
1044,잘가요 로맨스,151.9990809,19881,708.0421226,4458840,708.0421226
1045,나를 사랑해줘 (Feat. 개코 Of 다이나믹 듀오),120.1853198,15796,505.7273785,4673088,505.7273785
1046,Don`t Say No,114.84375,45092,880.8574737,4265592,880.8574737
1047,Hello (Feat. 에릭남),93.96306818,28612,675.4776431,4378488,675.4776431
1048,보름달 (Feat. Lena),87.59269068,25712,607.3609023,4458240,607.3609023
1049,가시나,126.0480183,29900,970.2611956,3968952,970.2611956
1050,사이렌 (Siren),61.5234375,22065,650.0358923,4391448,650.0358923
1051,Black Pearl,50.17445388,16670,493.8603498,4395480,493.8603498
1052,꼬리 (TAIL),126.0480183,12664,591.7741859,4210668,591.7741859
1053,날라리 (LALALAY),109.9567819,55156,880.7818458,3854328,880.7818458
1054,누아르 (Noir),117.4538352,20005,612.561057,4623288,612.561057
1055,보라빛 밤 (pporappippam),117.4538352,15590,713.6097594,4555896,713.6097594
1056,열이올라요 (Heart Burn),123.046875,16379,603.39765,4259472,603.39765
1057,주인공,80.74951172,22228,841.6167662,4299576,841.6167662
1058,고양이 (Feat. 아이유),117.4538352,32991,543.2091226,4247736,543.2091226
1059,봄처녀,112.3471467,8597,495.5812676,4510656,495.5812676
1060,잊지 말기로 해,126.0480183,17274,556.1685368,6611328,556.1685368
1061,첫 겨울이니까,132.5120192,12317,457.9363112,5309880,457.9363112
1062,Baby It`s Cold Outside,114.84375,16202,513.8641605,3844224,513.8641605
1063,아주 NICE,123.046875,43206,696.5140568,4235640,696.5140568
1064,예쁘다,151.9990809,37989,662.7504665,4570872,662.7504665
1065,울고 싶지 않아,198.7680288,22144,653.6906655,4485624,653.6906655
1066,Q&A,172.265625,45931,778.3045924,4860864,778.3045924
1067,터널,93.96306818,31223,523.6664422,5470008,523.6664422
1068,Whale,114.84375,26944,751.4069437,4395192,751.4069437
1069,화분,135.9991776,34467,429.6046444,4566840,429.6046444
1070,SKYLINE,99.38401442,45673,617.5119164,4618680,617.5119164
1071,꽃길 (Prod. By 지코(ZICO)),92.28515625,17666,436.3653089,5272440,436.3653089
1072,Oh!,143.5546875,37573,726.2427159,4150680,726.2427159
1073,Run Devil Run,129.1992188,44707,824.1135817,4432344,824.1135817
1074,소원을 말해봐 (Genie),99.38401442,28673,735.5094108,5040024,735.5094108
1075,Baby Baby,126.0480183,23631,571.6245104,4212888,571.6245104
1076,All Night,129.1992188,29012,725.3063663,4914744,725.3063663
1077,Lion Heart,126.0480183,21224,852.806486,4944960,852.806486
1078,PARTY,123.046875,25120,683.0383485,4273920,683.0383485
1079,Mr.Mr.,151.9990809,14215,775.1799149,5191488,775.1799149
1080,Goodbye,120.1853198,49897,558.8928496,4276800,558.8928496
1081,Wait A Minute,135.9991776,36402,705.3970137,4518720,705.3970137
1082,Gee,198.7680288,37623,789.0997484,4458840,789.0997484
1083,다시 만난 세계 (Into The New World),143.5546875,31586,809.9580283,5851032,809.9580283
1084,Beginning,178.205819,30210,695.336938,4031448,695.336938
1085,소녀시대 (Girls` Generation),112.3471467,57778,841.8245188,5076312,841.8245188
1086,Twinkle,109.9567819,39236,757.3820242,4560192,757.3820242
1087,Holler,129.1992188,25690,947.5319778,4055616,947.5319778
1088,아드레날린 (Adrenaline),99.38401442,28183,847.0639892,4620672,847.0639892
1089,Y-shirt (Deep Inside) (Feat. 희도),114.84375,17052,816.9146498,5460792,816.9146498
1090,제주도의 푸른 밤,84.72079918,38490,382.7163161,4937208,382.7163161
1091,무덤덤 (Prod. by 아르마딜로),101.3327206,20888,537.6013412,5247960,537.6013412
1092,너와 함께 (Prod. by 다비 (DAVII)),89.10290948,44739,388.418911,4730712,388.418911
1093,잔다툼 (Prod. by 윤현상),129.1992188,26259,536.1279086,4842456,536.1279086
1094,비가 오면,120.1853198,14807,447.4391751,4762968,447.4391751
1095,까만밤 (Prod. by GroovyRoom & OREO),143.5546875,16332,656.5809202,4225560,656.5809202
1096,틈,99.38401442,36707,441.6311633,4661568,441.6311633
1097,어깨,114.84375,11720,443.8913866,4833216,443.8913866
1098,착해 빠졌어 (Stupid In Love),143.5546875,24060,589.5443404,5501952,589.5443404
1099,비가와 (Rain),147.65625,11320,431.3322932,4983288,431.3322932
1100,썸 (Feat. 릴보이 Of 긱스),95.703125,24527,485.6754431,4660992,485.6754431
1101,Finale,126.0480183,13994,677.0925476,5149440,677.0925476
1102,가슴아 가슴아,132.5120192,25367,617.8330616,5601600,617.8330616
1103,미친게 아니라구요 (Feat. MC 스나이퍼),67.11647727,38638,638.689963,4709376,638.689963
1104,보란듯이 (Feat. 앤덥),90.66611842,11514,468.8678376,5217144,468.8678376
1105,겁 (Feat. 태양),114.84375,27875,607.3973533,5497920,607.3973533
1106,니 소식,246.09375,26700,617.9474492,5285688,617.9474492
1107,Way Back Home,198.7680288,32831,428.9593536,4721784,428.9593536
1108,1+1=0 (Feat. DEAN),120.1853198,38924,696.0085798,4235064,696.0085798
1109,쩔쩔매줘,87.59269068,17288,659.4242298,4258680,659.4242298
1110,오늘 취하면 (Feat. 창모),72.78829225,29211,643.9033994,5119800,643.9033994
1111,Yes No Maybe,109.9567819,42172,610.3784295,4123320,610.3784295
1112,다 그런거잖아 (Feat. Reddy),107.6660156,31666,525.9310117,4836408,525.9310117
1113,행복한 척,114.84375,13653,407.452958,4904376,407.452958
1114,다른사람을 사랑하고 있어,135.9991776,13335,545.2236368,5042040,545.2236368
1115,HOLIDAY (Feat. DPR LIVE),46.98153409,7805,427.8003021,4209720,427.8003021
1116,잘자 내 몫까지,126.0480183,15624,513.6458716,5580024,513.6458716
1117,서툰 마음 (Prod. 정키),143.5546875,10893,509.7516211,4452216,509.7516211
1118,Dream,271.9983553,7289,413.2670659,4904640,413.2670659
1119,"걷자, 집앞이야 (Feat. 주예인)",105.46875,20496,466.988347,5182848,466.988347
1120,작은 방 (Feat. 아이유),126.0480183,6433,392.4223661,6278712,392.4223661
1121,"Love or Like (With 휘인 of 마마무, JISIM)",95.703125,32377,410.956444,5331192,410.956444
